author_tweet,username,name,created_at,text,likes,retweets
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",Gandil02,🏴GandiL,Fri Oct 17 00:00:15 +0000 2025,@aniesbaswedan @prabowo Doa orang baik inshaAllah terkabul Aamiin 🤲🙏,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",lolixgiggle,I,Fri Oct 17 07:24:58 +0000 2025,@aniesbaswedan @prabowo Reply lah wok @prabowo,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",sygmengg,shaa.y,Fri Oct 17 02:58:10 +0000 2025,@aniesbaswedan @prabowo happy birthday baby wowooooo,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",AgidSatriy78631,CoCo CuCuReLa,Fri Oct 17 11:50:12 +0000 2025,"@aniesbaswedan @prabowo Semoga dengan bertambahnya umur ini pak @prabowo bisa memberantas orang2 yg kalo gadein hp bilang besok diambil tapi gak diambil ambil dan dijual jg gk boleh,amiinnn",0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",Siah46911Martin,"Martin Siahaan ST, C.ej, C.bj",Fri Oct 17 08:19:06 +0000 2025,@aniesbaswedan @prabowo Selamat Ulang Tahun Pak Presiden Yth Semoga Sukses Selalu dan terberkati segala kegiatannya,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",nino_fredi,nino fredi,Thu Oct 16 23:35:41 +0000 2025,@aniesbaswedan @prabowo Amin,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",hendrakanda,hendra zulkarnain,Fri Oct 17 00:16:20 +0000 2025,@aniesbaswedan @prabowo 🙏👍🥳,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",gelombang_besar,subianto,Fri Oct 17 08:42:40 +0000 2025,"@aniesbaswedan @prabowo Pakai ilmunya pak Prabowo ya pak Anis Baswedan !!, insyaallah sukses...Politik  jangan pakai rasa pak ,tapi pakai logika/pikir .",0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",Roastery_expert,Heikell arkantha,Thu Oct 16 23:40:45 +0000 2025,@aniesbaswedan @prabowo Jadi fix nilainya brp bah.. Masih 11 kah😁,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",PutriKayan16645,Putri Kayana,Thu Oct 16 23:34:23 +0000 2025,@aniesbaswedan @prabowo Aamiin Ya Robb,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",eonni_ekaeka,🪻si,Fri Oct 17 00:08:48 +0000 2025,"@aniesbaswedan @prabowo Barisan harapan yg ""WOW"" bgt. Noticed ga ya pak presiden?",0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",ketumpartai,STAGNASI,Fri Oct 17 00:09:06 +0000 2025,"@aniesbaswedan @prabowo Barakallah fii umrik, hanya putra2 terbaik bangsa yg bisa memimpin negara maju pak Prabowo, plis jadilah manusia anti KKN",0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",Panitia68285950,@panitia01,Fri Oct 17 06:03:17 +0000 2025,"@aniesbaswedan @prabowo Memilih yg benar di atas yg mudah .
Bermakna nih .?

Yg paham komen",0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",hidayahdong,Lagi mencari,Thu Oct 16 23:52:36 +0000 2025,@aniesbaswedan @prabowo Hbd,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",ryomensatana,Satan for Life,Fri Oct 17 06:12:02 +0000 2025,@aniesbaswedan Happy birthday fat zionist,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",nanikrainbow01,nanik,Fri Oct 17 04:14:35 +0000 2025,@aniesbaswedan @prabowo HAPPY BIRTHDAY PRESIDENT,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",Muihguci,Mus Lim,Fri Oct 17 07:27:03 +0000 2025,@aniesbaswedan @prabowo Barakallahu,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",Mi296MM,Miyanto,Fri Oct 17 13:21:26 +0000 2025,@aniesbaswedan @prabowo Aamiin Yaa Robbalalamiin 🤲🤲,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",NurhalidaE85626,evi nurhalida,Fri Oct 17 00:24:01 +0000 2025,@aniesbaswedan @prabowo Aamiin yra..,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",InofNofita24440,YusPriyadi,Fri Oct 17 10:02:39 +0000 2025,@aniesbaswedan @prabowo Aamiin ya Robbal Alaamiin,0,0
"Selamat ulang tahun dan panjang umur, Presiden @prabowo. Dalam setiap amanah besar, tersemat doa banyak orang: Semoga Allah berikan petunjuk, perlindungan, dan ketetapan hati dalam memilih yg benar di atas yg mudah, agar bangsa ini mampu melewati berbagai tantangan. Aamiin yra. https://t.co/DzL6GRp9kW",Rahmon1963,Monpitopang,Fri Oct 17 07:49:07 +0000 2025,@aniesbaswedan @prabowo Barakallahu Fii umrihi .,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",kozirama,Rama,Wed Oct 15 05:48:59 +0000 2025,"@aniesbaswedan Saya udah pake handphone yg kameranya langsung rekam depan belakang supaya kayakPak Anies, sekarang ini kamera apa lagi pak???",15,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",aniesbaswedan,Anies Rasyid Baswedan,Wed Oct 15 06:31:12 +0000 2025,"@kozirama Kenapa harus ganti handphone? Saya pakai aplikasi dual camera saja untuk rekam depan belakang, dulu dikasih tahu @pandji. :) Nah kalau yg ini pakai Osmo Nano…",40,2
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",ihwan2014,M. Ihwan,Wed Oct 15 08:04:42 +0000 2025,"@aniesbaswedan Anak abah. Beli dong. Kapan lagi dapet ttd pak Anies. Kalau nanti jadi Presiden, lebih susah mintanya. https://t.co/FEW1jXRG6Y",11,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",troides_helenaa,Helena 🦋🇵🇸🇮🇩,Wed Oct 15 10:28:36 +0000 2025,"@aniesbaswedan Abahhhh...
Saya sudah po. Ga sabar buat mbaca bukunyaaaaa... https://t.co/RkWmZotEuR",9,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",txtfromiphone,Hey There! Im using X,Wed Oct 15 05:08:07 +0000 2025,@aniesbaswedan Tanda tangan jadi presidennya kapan bah?,8,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",MariyahDjarkasi,Mariyah Djarkasi,Wed Oct 15 05:11:04 +0000 2025,"@aniesbaswedan MashaAllah, saya jadi pengen juga bukunya yang bertanda tangan bah.... InshaAllah abah the next presiden 2029...aamiin",7,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",CuriousGirl212,curious_girl74,Wed Oct 15 06:27:29 +0000 2025,"@aniesbaswedan Saya order minggu lalu, berarti buku pesanan saya juga ditandatangani ya, Pak @aniesbaswedan?",4,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",nenggsyifa,Syifa Apr,Wed Oct 15 05:09:58 +0000 2025,@aniesbaswedan Batuk pak hajiiii? Btw saya dah PO pak 🙋🏻‍♀️,3,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",wiwowibowo,wiwomacca,Wed Oct 15 05:18:48 +0000 2025,@aniesbaswedan Jangan lupa yaa kawan2… cara baca bukunya dari halaman pembukaaan langsung ke halaman terakhir habis itu baca yg halaman tengah.,2,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",woilo_official,Woilo,Wed Oct 15 05:03:25 +0000 2025,"@aniesbaswedan Wah, keren banget pak! Pastinya buku ini bakal jadi kenang-kenangan yang spesial. Makasih atas info-nya! 🙌📚
#indonesia",2,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",masregs,Entong,Wed Oct 15 07:25:28 +0000 2025,@aniesbaswedan Nah ini baru video POV yang benar😂,1,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",InimL03,INIM-L,Wed Oct 15 08:13:22 +0000 2025,@aniesbaswedan Done 👻 https://t.co/gWPXxuTMxB,1,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",rh_rahmawan,IYKYK,Wed Oct 15 08:41:36 +0000 2025,"@aniesbaswedan Maaf gak jadi beli, isinya membosankan",1,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",rahmatsafari93,Safari Channel,Wed Oct 15 05:53:55 +0000 2025,@aniesbaswedan Lebih cocok jadi pendidik daripada jadi politisi pak,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",ArmaZulfikar,Zulfikar Arma x,Wed Oct 15 14:11:34 +0000 2025,@aniesbaswedan Cari cuan dari jualan tanda tangan ya bro 🤣🤣🤣.,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",end3d3,Endru Baskoro,Wed Oct 15 10:14:54 +0000 2025,@aniesbaswedan Tok ped kah ?,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",dessymunaf,dm,Wed Oct 15 06:20:04 +0000 2025,"@aniesbaswedan Sy sdh po ya pa Anies melalui market place, mohon tanda tanganya 🤭🤭🤭",0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",Lintang_Wisesa,Lintang Wisesa,Wed Oct 15 09:05:39 +0000 2025,@aniesbaswedan Begitu tau ada ttd langsung checkout 💸,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",RapihiID,Rapihi • Jasa bebersih!,Wed Oct 15 12:06:03 +0000 2025,@aniesbaswedan Bapak pake ini ya trus ditempel di dada??? https://t.co/5akiuZQiBD,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",LateungC87877,Bit Error,Wed Oct 15 10:07:30 +0000 2025,@aniesbaswedan O,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",Riswan_Pardede,PardedeRiswan,Wed Oct 15 07:54:17 +0000 2025,@aniesbaswedan Bismillah mudah mudahan saya  banyak mengambil pelajaran dari buku ini. Alhamdulilah sudah PO 🤲,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",achmadnas99,Cak Modin,Wed Oct 15 06:37:26 +0000 2025,"@aniesbaswedan Pak Anis, gak tertarik komen pelecehan Trans7  kepada Lirboyo ya?",0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",CuriousGirl212,curious_girl74,Wed Oct 22 23:53:56 +0000 2025,"@aniesbaswedan Terima kasih buku bertandatangannya, Pak @aniesbaswedan semoga tulisan2 dlm buku ini menginspirasi putra saya. https://t.co/EIB6yX8qv8",0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",SuyantoNg,yantodotcom,Thu Oct 16 04:47:19 +0000 2025,@aniesbaswedan alhamdulillah sdh PO via Shopee pak Anies,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",kbasatria,S A T R I A,Wed Oct 15 05:10:47 +0000 2025,@aniesbaswedan udah PO pak. ditunggu,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",AntoNduth,Anti Asam Sulfat,Wed Oct 15 11:49:15 +0000 2025,@aniesbaswedan ikut order Pak,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",hukumjalanan23,infotegal,Thu Oct 16 04:11:10 +0000 2025,@aniesbaswedan Mau pak bukunya,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",egirEborn,Egi GI,Wed Oct 15 05:59:06 +0000 2025,"@aniesbaswedan Nah, untung udah order Pak",0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",mbahbono17,Mbah Bono,Wed Oct 15 05:08:29 +0000 2025,@aniesbaswedan Presuden Biden hobi pakai mesin tanda tangan. 🤭,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",Hanhan_jen,한젠,Wed Oct 15 05:57:14 +0000 2025,"@aniesbaswedan Bapak izin share lagi ya. Maaf kalo jadi spam. Sebelumnya, terima kasih 😭🙏

https://t.co/rMuVhkuVDx",0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",labyrinthofher,Labyrinth of her life,Wed Oct 15 05:28:30 +0000 2025,@aniesbaswedan Abah lagi batuk ya? Minum vitamin D3 gak bah? Hehehe,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",saerozi_88,Saerozi's Words,Wed Oct 15 14:35:46 +0000 2025,@aniesbaswedan Congrats! 👍🇮🇩,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",moonsnim,🌙 Moonsnim 🌙,Wed Oct 15 07:21:47 +0000 2025,@aniesbaswedan Sudah co pak Anies! 🤝🏻,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",wollipink,aguilina 🍉,Wed Oct 15 05:13:29 +0000 2025,@aniesbaswedan Jumpa fans kapan pak?,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",willypujoh,Willy Pujo H.,Thu Oct 16 04:49:50 +0000 2025,"@aniesbaswedan Punten pak @aniesbaswedan , kayanya link Tokopedia-nya error pak.

Jadi tadi saya cari sendiri di kolom pencarian.",0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",f0rfun0nly_00,𝕗𝕗𝕣𝕣𝕞𝕞𝕟,Wed Oct 15 05:31:02 +0000 2025,@aniesbaswedan Barusan po pak😭,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",iman_hzl19,Iman Hzl,Wed Oct 15 10:51:15 +0000 2025,@aniesbaswedan kalo beli pasti ada tanda tangannya gak?,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",zicostian,Zico,Thu Oct 16 02:11:43 +0000 2025,"@aniesbaswedan Sip, udah pesen pak via Shopee",0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",rudysirwi,Dr. H. Zakar Naik 🐸,Wed Oct 15 05:36:56 +0000 2025,@aniesbaswedan Semoga laku ya kak..,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",febriyanto94835,febri yanto,Wed Oct 15 05:04:47 +0000 2025,"@aniesbaswedan Alhamdulillah, semangat abah 🙏🏻",0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",ohh_way,Wahyu Haryanto,Wed Oct 15 06:11:40 +0000 2025,@aniesbaswedan Aku juga maw.. OTW,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",dhitahc,🦉Indo Female Voice Talent,Wed Oct 15 11:02:05 +0000 2025,@aniesbaswedan Batuk? Di Komix aja pak. Tapi mending Laserin sih,0,0
"POV ngasih tanda tangan di buku pesanan teman2. Asli nggak pakai mesin tanda tangan. :)

Edisi bertanda tangan ketiga penulis hanya bisa dipesan sampai 17 Oktober ini. Order di https://t.co/bTet5zCpw5. https://t.co/T3IiWlZQWQ",InimL03,INIM-L,Wed Oct 15 08:12:23 +0000 2025,@aniesbaswedan Done 👻,0,0
